rank,original_index,feature_id,p_value,selected_top250,selected_mixed250
436,2631,U04343_at,0.000438942357269253,FALSE,FALSE
437,4767,X89576_at,0.000442931351991064,FALSE,FALSE
438,6094,L25931_s_at,0.000449362850887143,FALSE,FALSE
439,4189,X16667_at,0.000451086999016646,FALSE,FALSE
440,4978,Y08837_at,0.000451684239790216,FALSE,FALSE
441,2804,U15009_at,0.000455868987016441,FALSE,FALSE
442,3121,U37408_at,0.000461251924453024,FALSE,FALSE
443,2713,U09564_at,0.000462531989991039,FALSE,FALSE
444,1197,L03532_at,0.000465047394149882,FALSE,FALSE
445,6357,M74088_s_at,0.000468351545236158,FALSE,FALSE
446,3361,U52101_at,0.000473937523116777,FALSE,FALSE
447,5240,D00860_at,0.000477859167878757,FALSE,FALSE
448,2120,M62994_at,0.000479603275705206,FALSE,FALSE
449,774,D89667_at,0.000482650406749044,FALSE,FALSE
450,168,D00760_at,0.000490516529540572,FALSE,FALSE
451,2359,M92439_at,0.000491649567682322,FALSE,FALSE
452,4873,X97335_at,0.000491855345609448,FALSE,FALSE
453,450,D49400_at,0.000494713995831375,FALSE,FALSE
454,5794,M13452_s_at,0.000495387768489178,FALSE,FALSE
455,4514,X71973_at,0.000495489889073578,FALSE,FALSE
456,5075,Z21507_at,0.000495569330529404,FALSE,FALSE
457,6394,X75091_s_at,0.000497234298434383,FALSE,FALSE
458,3341,U51127_at,0.000498825171549859,FALSE,FALSE
459,6957,J00314_at,0.000501690854963882,FALSE,FALSE
460,4232,X52192_at,0.000514575736317674,FALSE,FALSE
461,4008,V00563_at,0.000521048053017883,FALSE,FALSE
462,2050,M58297_at,0.0005241809810669,FALSE,FALSE
463,5569,HG1400-HT1400_s_at,0.00053144367364899,FALSE,FALSE
464,4375,X62535_at,0.000540208883697628,FALSE,FALSE
465,4058,X04325_at,0.000543122073214755,FALSE,FALSE
466,2250,M80647_at,0.000547710099552016,FALSE,FALSE
467,321,D26579_at,0.000551534383593151,FALSE,FALSE
468,2119,M62982_at,0.000552887364958212,FALSE,FALSE
469,2140,M63928_at,0.000553015183407431,FALSE,FALSE
470,4194,X16983_at,0.000556051330615782,FALSE,FALSE
471,2063,M59820_at,0.000559328823240061,FALSE,FALSE
472,3239,U45955_at,0.000566359650857575,FALSE,FALSE
473,2242,M80254_at,0.00057442666939296,FALSE,FALSE
474,4495,X70040_at,0.00057539694979311,FALSE,FALSE
475,3631,U70063_at,0.00057840308472738,FALSE,FALSE
476,1350,L16991_at,0.000578444952108314,FALSE,FALSE
477,6497,X74301_s_at,0.000581760398531372,FALSE,FALSE
478,6200,M28130_rna1_s_at,0.00058332832579155,FALSE,FALSE
479,1621,L42572_at,0.000583584644762378,FALSE,FALSE
480,4137,X13839_at,0.000588557681241661,FALSE,FALSE
481,6161,X05855_s_at,0.000588968823260738,FALSE,FALSE
482,3916,U89505_at,0.000595078272919519,FALSE,FALSE
483,815,HG1862-HT1897_at,0.000597371642311979,FALSE,FALSE
484,7118,U11863_at,0.000601105511340116,FALSE,FALSE
485,4188,X16665_at,0.00060527491857001,FALSE,FALSE
486,2305,M86667_at,0.000609205818906672,FALSE,FALSE
487,4569,X76061_at,0.000609732531358498,FALSE,FALSE
488,3605,U67963_at,0.00061400016049326,FALSE,FALSE
489,1955,M33336_at,0.000614404857738198,FALSE,FALSE
490,6524,Z50115_s_at,0.000616082465145659,FALSE,FALSE
491,649,D85758_at,0.000622579213594157,FALSE,FALSE
492,3269,U47414_at,0.000623503705306412,FALSE,FALSE
493,4504,X70683_at,0.000642021959446626,FALSE,FALSE
494,3935,U90651_at,0.000646011779455006,FALSE,FALSE
495,6874,M99435_at,0.00065928750425527,FALSE,FALSE
496,2776,U13666_at,0.000660433510394291,FALSE,FALSE
497,231,D14660_at,0.000678993485086573,FALSE,FALSE
498,1157,K01396_at,0.000681366143050177,FALSE,FALSE
499,3723,U77949_at,0.000690910545764867,FALSE,FALSE
500,343,D29643_at,0.000691870076080813,FALSE,FALSE
501,2252,M80899_at,0.00069817667099223,FALSE,FALSE
502,4780,X90858_at,0.00071113796753136,FALSE,FALSE
503,2729,U10323_at,0.000718012686657736,FALSE,FALSE
504,2312,M86849_at,0.000730087655681526,FALSE,FALSE
505,1098,J04056_at,0.000734075205564881,FALSE,FALSE
506,640,D84557_at,0.000735886373876074,FALSE,FALSE
507,3625,U69127_at,0.000738819788315885,FALSE,FALSE
508,1592,L41067_at,0.000739729757322881,FALSE,FALSE
509,195,D13315_at,0.000744165628324135,FALSE,FALSE
510,1739,M15796_at,0.000749320267122084,FALSE,FALSE
511,2557,S85655_at,0.000757465915348987,FALSE,FALSE
512,4712,X84373_at,0.000761989548023609,FALSE,FALSE
513,5418,U47077_at,0.000763520917266083,FALSE,FALSE
514,4082,X05908_at,0.000764386436657831,FALSE,FALSE
515,4763,X89267_at,0.000768960283772252,FALSE,FALSE
516,5678,D86062_s_at,0.000769249198743726,FALSE,FALSE
517,1946,M32334_at,0.000769883521099271,FALSE,FALSE
518,583,D79998_at,0.000773134394893295,FALSE,FALSE
519,4608,X78627_at,0.000774474107884202,FALSE,FALSE
520,3946,U90912_at,0.000774777114657564,FALSE,FALSE
521,4329,X59434_at,0.000775318964317105,FALSE,FALSE
522,5290,L00058_at,0.000778013616278707,FALSE,FALSE
523,3063,U33286_at,0.000780379386335395,FALSE,FALSE
524,4376,X62573_at,0.000786282368744347,FALSE,FALSE
525,5122,Z32765_at,0.000786383883201346,FALSE,FALSE
526,4158,X15183_at,0.00078790086470316,FALSE,FALSE
527,4932,Y00282_at,0.000788149791146793,FALSE,FALSE
528,4490,X69838_at,0.000793835784006653,FALSE,FALSE
529,2043,M57710_at,0.000797471671369716,FALSE,FALSE
530,1146,J05257_at,0.000798163172245249,FALSE,FALSE
531,2179,M68864_at,0.000800547234110428,FALSE,FALSE
532,2455,S66431_at,0.000804773375876614,FALSE,FALSE
533,2759,U12471_cds1_at,0.000807126406097707,FALSE,FALSE
534,6677,X58431_rna2_s_at,0.000808540222439377,FALSE,FALSE
535,4819,X93512_at,0.000813209144063542,FALSE,FALSE
536,4519,X72790_at,0.000813744873305537,FALSE,FALSE
537,3334,U50928_at,0.000819396485074641,FALSE,FALSE
538,5955,U50327_s_at,0.000819913312292211,FALSE,FALSE
539,2125,M63180_at,0.000822267778018931,FALSE,FALSE
540,4142,X14046_at,0.000826362041578937,FALSE,FALSE
541,1394,L20941_at,0.000857691052395216,FALSE,FALSE
542,5573,U41766_s_at,0.000870278612359755,FALSE,FALSE
543,389,D38293_at,0.000871986927678763,FALSE,FALSE
544,930,HG3549-HT3751_at,0.000873703730087771,FALSE,FALSE
545,3648,U71087_at,0.000876746908887212,FALSE,FALSE
546,98,AC000064_cds1_at,0.000888116056162591,FALSE,FALSE
547,3348,U51336_at,0.000901195908350768,FALSE,FALSE
548,163,D00596_at,0.000918000443935882,FALSE,FALSE
549,4368,X61970_at,0.000936428722980607,FALSE,FALSE
550,4604,X78520_at,0.000937961926165258,FALSE,FALSE
551,5771,HG2591-HT2687_s_at,0.000947622677517444,FALSE,FALSE
552,4461,X67698_at,0.000950706490866043,FALSE,FALSE
553,2426,M98539_at,0.00095402499300089,FALSE,FALSE
554,4856,X96752_at,0.000978466469177656,FALSE,FALSE
555,296,D25217_at,0.000980418714927162,FALSE,FALSE
556,1648,L76702_at,0.000989271206595083,FALSE,FALSE
557,1220,L06175_at,0.000996065156102994,FALSE,FALSE
558,4282,X55740_at,0.000998624166187011,FALSE,FALSE
559,6940,Z30644_at,0.00101290048338779,FALSE,FALSE
560,797,HG1148-HT1148_at,0.00101760897572208,FALSE,FALSE
561,3030,U31342_at,0.00101854851998768,FALSE,FALSE
562,4204,X17648_at,0.00102289986920856,FALSE,FALSE
563,1835,M23254_at,0.00102295115888559,FALSE,FALSE
564,4128,X13238_at,0.00102438623275657,FALSE,FALSE
565,4274,X55079_rna1_at,0.00102734618514558,FALSE,FALSE
566,3178,U41060_at,0.0010423203820221,FALSE,FALSE
567,6584,Z54367_s_at,0.00105244647691292,FALSE,FALSE
568,3392,U53476_at,0.00105399966965564,FALSE,FALSE
569,2428,M98833_at,0.00106471964475219,FALSE,FALSE
570,6836,K03431_cds1_at,0.00106531808284218,FALSE,FALSE
571,720,D87449_at,0.00107269424640501,FALSE,FALSE
572,1921,M30938_at,0.00108981892859986,FALSE,FALSE
573,4372,X62078_at,0.00109749706348723,FALSE,FALSE
574,4050,X03934_at,0.00109934867047819,FALSE,FALSE
575,2664,U07231_at,0.00110776184301382,FALSE,FALSE
576,4096,X06985_at,0.00111688220678804,FALSE,FALSE
577,7020,M27749_r_at,0.00112817911059087,FALSE,FALSE
578,4501,X70394_at,0.00113040258675322,FALSE,FALSE
579,1640,L76159_at,0.00113372505204845,FALSE,FALSE
580,7044,HG67-HT67_f_at,0.00113504854632637,FALSE,FALSE
581,4541,X74570_at,0.00113653776616243,FALSE,FALSE
582,2291,M84739_at,0.00115052624457294,FALSE,FALSE
583,1379,L19872_at,0.00115914318483064,FALSE,FALSE
584,3342,U51166_at,0.00116972865312671,FALSE,FALSE
585,6922,X55989_rna1_at,0.00118747960923713,FALSE,FALSE
586,1924,M31158_at,0.00118890501310541,FALSE,FALSE
587,1092,J03909_at,0.00119043741180842,FALSE,FALSE
588,6510,U23852_s_at,0.00119180282052227,FALSE,FALSE
589,713,D87442_at,0.00119424889589394,FALSE,FALSE
590,751,D87953_at,0.00120023465628843,FALSE,FALSE
591,3504,U61836_at,0.00120143054988919,FALSE,FALSE
592,4524,X72964_at,0.00120296697468467,FALSE,FALSE
593,818,HG1879-HT1919_at,0.00120893131366279,FALSE,FALSE
594,874,HG2788-HT2896_at,0.00121182415462914,FALSE,FALSE
595,6040,S57212_s_at,0.00122470548623658,FALSE,FALSE
596,2399,M95809_at,0.0012322099346642,FALSE,FALSE
597,504,D55654_at,0.00123555725838673,FALSE,FALSE
598,4481,X69141_at,0.00124001605660841,FALSE,FALSE
599,6268,Z47055_s_at,0.00124668288348575,FALSE,FALSE
600,4443,X66533_at,0.00125121965124231,FALSE,FALSE
601,5263,D80000_at,0.00125379579577713,FALSE,FALSE
602,1223,L06505_at,0.00126283352033444,FALSE,FALSE
603,1605,L41887_rna1_at,0.00126400444938454,FALSE,FALSE
604,701,D87127_at,0.001266203027914,FALSE,FALSE
605,816,HG1869-HT1904_at,0.00126699922162112,FALSE,FALSE
606,6215,M19508_xpt3_s_at,0.00127784955742825,FALSE,FALSE
607,5192,Z69915_at,0.00128641631015278,FALSE,FALSE
608,5664,Y10807_s_at,0.00128961761518001,FALSE,FALSE
609,1898,M29194_at,0.00129998090756514,FALSE,FALSE
610,3433,U57721_at,0.00130377840480332,FALSE,FALSE
611,4190,X16706_at,0.00131235869716411,FALSE,FALSE
612,6545,U35835_s_at,0.00131261861366959,FALSE,FALSE
613,2373,M93650_at,0.00131614160996926,FALSE,FALSE
614,6563,U51333_s_at,0.00131627967143967,FALSE,FALSE
615,1595,L41162_at,0.00132362130619583,FALSE,FALSE
616,4343,X59892_at,0.00132370842623245,FALSE,FALSE
617,4273,X54942_at,0.00133261791165965,FALSE,FALSE
618,379,D32050_at,0.00133928481981654,FALSE,FALSE
619,5235,Z97074_at,0.00134516867989375,FALSE,FALSE
620,2137,M63835_at,0.00137502872611521,FALSE,FALSE
621,5942,X05130_s_at,0.00138708850621625,FALSE,FALSE
622,6963,L32961_at,0.00139167206979344,FALSE,FALSE
623,2945,U25128_at,0.00140293528448566,FALSE,FALSE
624,6209,Z19554_s_at,0.00140996907000536,FALSE,FALSE
625,5817,L07807_s_at,0.00141509517697669,FALSE,FALSE
626,4710,X84194_at,0.00141671987027412,FALSE,FALSE
627,2186,M69043_at,0.00142747472636866,FALSE,FALSE
628,438,D43950_at,0.00143196808337108,FALSE,FALSE
629,441,D45248_at,0.0014324905538745,FALSE,FALSE
630,1817,M22324_at,0.00143815826271312,FALSE,FALSE
631,1130,J04973_at,0.00143949891380403,FALSE,FALSE
632,2714,U09578_at,0.00144137065584635,FALSE,FALSE
633,1352,L17131_rna1_at,0.00144742240750154,FALSE,FALSE
634,4427,X66079_at,0.00144885249626989,FALSE,FALSE
635,5445,X04526_at,0.00147059167512824,FALSE,FALSE
636,6685,X89101_s_at,0.00147487388797659,FALSE,FALSE
637,4069,X04828_at,0.00147578319690486,FALSE,FALSE
638,4087,X06323_at,0.00148472679616704,FALSE,FALSE
639,6207,M18255_cds2_s_at,0.00148540689846973,FALSE,FALSE
640,3480,U60269_cds3_at,0.00149284980060902,FALSE,FALSE
641,6793,HG3921-HT4191_f_at,0.00150887633411907,FALSE,FALSE
642,1204,L04947_at,0.00151973255232272,FALSE,FALSE
643,6362,M75715_s_at,0.00152663989173882,FALSE,FALSE
644,3023,U30999_at,0.00154329783484924,FALSE,FALSE
645,5402,U31556_at,0.00156369849185927,FALSE,FALSE
646,6378,M83667_rna1_s_at,0.00156604018052067,FALSE,FALSE
647,4342,X59871_at,0.00157767534570576,FALSE,FALSE
648,1833,M23161_at,0.0015812067700725,FALSE,FALSE
649,6890,U21556_at,0.00158239557843205,FALSE,FALSE
650,3233,U44772_at,0.00158282277946199,FALSE,FALSE
651,2023,M55210_at,0.00158822294232374,FALSE,FALSE
652,259,D16469_at,0.00159729300870419,FALSE,FALSE
653,964,HG4018-HT4288_at,0.00159964710545667,FALSE,FALSE
654,2275,M83221_at,0.00161716871687142,FALSE,FALSE
655,1246,L08069_at,0.00163048509224591,FALSE,FALSE
656,506,D55716_at,0.0016347050245481,FALSE,FALSE
657,6605,X56687_s_at,0.00164248054698218,FALSE,FALSE
658,539,D63881_at,0.0016434792033115,FALSE,FALSE
659,6269,M29932_s_at,0.00164520411226066,FALSE,FALSE
660,435,D43947_at,0.00165353938344943,FALSE,FALSE
661,5777,U48705_rna1_s_at,0.00166796656995437,FALSE,FALSE
662,2943,U25029_at,0.00167629297245222,FALSE,FALSE
663,3237,U45285_at,0.00169065344994148,FALSE,FALSE
664,1740,M15841_at,0.00169412715028129,FALSE,FALSE
665,2645,U05340_at,0.00170537025002881,FALSE,FALSE
666,3386,U53225_at,0.00170745049021136,FALSE,FALSE
667,6332,M60483_rna1_s_at,0.00170964244446434,FALSE,FALSE
668,4811,X92814_at,0.00172871186647962,FALSE,FALSE
669,738,D87468_at,0.00174327202960361,FALSE,FALSE
670,2644,U05321_at,0.00174738290624938,FALSE,FALSE
671,2886,U19878_at,0.00175014489092582,FALSE,FALSE
672,3953,U91316_at,0.00176916266515541,FALSE,FALSE
673,337,D28589_at,0.00177025892191758,FALSE,FALSE
674,3684,U73514_at,0.00178151812341621,FALSE,FALSE
675,220,D13988_at,0.00178873438903442,FALSE,FALSE
676,2356,M92357_at,0.00179984639263399,FALSE,FALSE
677,5039,Y12670_at,0.00180240568946078,FALSE,FALSE
678,6999,X06318_at,0.00180307478045913,FALSE,FALSE
679,3773,U79274_at,0.00180474736267176,FALSE,FALSE
680,4804,X92475_at,0.00180616735808991,FALSE,FALSE
681,1584,L40410_at,0.0018138136378701,FALSE,FALSE
682,2451,S62539_at,0.00181410918209423,FALSE,FALSE
683,2361,M92934_at,0.00183680514743695,FALSE,FALSE
684,373,D31887_at,0.00184687912302408,FALSE,FALSE
685,5127,Z34975_at,0.00184720982729945,FALSE,FALSE
686,4407,X64364_at,0.00184815151830949,FALSE,FALSE
687,5113,Z29481_at,0.00184864654137417,FALSE,FALSE
688,1140,J05096_rna1_at,0.00185046996486214,FALSE,FALSE
689,6523,U75276_s_at,0.00185404499744346,FALSE,FALSE
690,306,D26018_at,0.00187254749915689,FALSE,FALSE
691,1106,J04132_at,0.0018747423639186,FALSE,FALSE
692,696,D87077_at,0.00188787138337785,FALSE,FALSE
693,2699,U09210_at,0.0018915239321408,FALSE,FALSE
694,1940,M31951_at,0.0018947368728129,FALSE,FALSE
695,5938,V00599_s_at,0.0018948802100882,FALSE,FALSE
696,4799,X91992_at,0.00190988583885066,FALSE,FALSE
697,1448,L28010_at,0.00191087573268528,FALSE,FALSE
698,6476,U72935_cds3_s_at,0.00191703805672125,FALSE,FALSE
699,3353,U51586_at,0.00193300579630424,FALSE,FALSE
700,1296,L12392_at,0.00193683564239467,FALSE,FALSE
701,4979,Y08915_at,0.00193842450552418,FALSE,FALSE
702,4410,X64643_at,0.00195775649810889,FALSE,FALSE
703,582,D79997_at,0.00196862436693816,FALSE,FALSE
704,1784,M19722_at,0.00197010607762508,FALSE,FALSE
705,354,D30742_at,0.00197564031229158,FALSE,FALSE
706,2094,M60858_rna1_at,0.00197664500274157,FALSE,FALSE
707,3947,U90913_at,0.00198840647338463,FALSE,FALSE
708,4270,X54936_at,0.00199845493823108,FALSE,FALSE
709,6193,M16652_s_at,0.00200181372808422,FALSE,FALSE
710,4627,X79440_at,0.00201154925348713,FALSE,FALSE
711,1953,M33195_at,0.00202765338044919,FALSE,FALSE
712,1247,L08177_at,0.00202985846802256,FALSE,FALSE
713,2410,M96944_at,0.00203742025808157,FALSE,FALSE
714,1976,M34423_at,0.00203941278174916,FALSE,FALSE
715,6990,U21689_at,0.00205626772456524,FALSE,FALSE
716,2394,M95678_at,0.00210316167188936,FALSE,FALSE
717,1259,L09708_at,0.00210689455365778,FALSE,FALSE
718,5858,HG371-HT26388_s_at,0.00211621105507691,FALSE,FALSE
719,3665,U72514_at,0.00211796777572512,FALSE,FALSE
720,6684,X83490_s_at,0.0021443225240605,FALSE,FALSE
721,1364,L19183_at,0.00215553418125455,FALSE,FALSE
722,457,D49738_at,0.00215603729658928,FALSE,FALSE
723,2607,U03090_at,0.00215907831759298,FALSE,FALSE
724,3788,U79296_at,0.00215944245931362,FALSE,FALSE
725,2386,M94856_at,0.00216782696637172,FALSE,FALSE
726,2841,U17280_at,0.00217297067928332,FALSE,FALSE
727,6548,Z69030_s_at,0.00218821301148677,FALSE,FALSE
728,5838,HG3395-HT3573_s_at,0.00219413132431944,FALSE,FALSE
729,5217,Z83745_at,0.00221289206912076,FALSE,FALSE
730,1061,J02888_at,0.00222639851659152,FALSE,FALSE
731,1125,J04794_at,0.00222746625826042,FALSE,FALSE
732,157,AJ000480_at,0.00228822880103241,FALSE,FALSE
733,2671,U07563_cds1_at,0.00230636537673621,FALSE,FALSE
734,4429,X66141_at,0.002306518850805,FALSE,FALSE
735,5373,S76638_at,0.00231156735653097,FALSE,FALSE
736,5054,Z11793_at,0.00231248619028601,FALSE,FALSE
737,2181,M68891_at,0.00233336041908805,FALSE,FALSE
738,6194,M16707_rna1_at,0.00234491712207824,FALSE,FALSE
739,3084,U34877_at,0.00238768267593985,FALSE,FALSE
740,4249,X53416_at,0.00238883790247155,FALSE,FALSE
741,1572,L40391_at,0.00239505373459223,FALSE,FALSE
742,1456,L29277_at,0.00240141014806802,FALSE,FALSE
743,133,AF005037_at,0.00240203450040603,FALSE,FALSE
744,1599,L41607_at,0.00241123896433374,FALSE,FALSE
745,4070,X04898_rna1_at,0.00242675497196888,FALSE,FALSE
746,5389,U18259_at,0.00243231774569366,FALSE,FALSE
747,2828,U16282_at,0.00243580235745277,FALSE,FALSE
748,3040,U31930_at,0.00247387962182386,FALSE,FALSE
749,2478,S72869_at,0.00249537737022323,FALSE,FALSE
750,3189,U41813_at,0.00249696355504524,FALSE,FALSE
751,368,D31846_at,0.00251511228003185,FALSE,FALSE
752,936,HG363-HT363_at,0.00254060575111692,FALSE,FALSE
753,3698,U75679_at,0.00257189610413622,FALSE,FALSE
754,5872,HG4020-HT4290_s_at,0.00258235765786077,FALSE,FALSE
755,6889,U19765_at,0.00259526523489022,FALSE,FALSE
756,1846,M24400_at,0.00259726187575829,FALSE,FALSE
757,51,AFFX-M27830_5_at,0.00262286537182059,FALSE,FALSE
758,1934,M31642_at,0.00263010737712804,FALSE,FALSE
759,2389,M95178_at,0.00264067302677953,FALSE,FALSE
760,5808,HG2981-HT3127_s_at,0.00265050230056539,FALSE,FALSE
761,3318,U50062_at,0.00265893576322534,FALSE,FALSE
762,2002,M37583_at,0.00266030121548303,FALSE,FALSE
763,6800,L49219_f_at,0.00267432928845738,FALSE,FALSE
764,681,D86981_at,0.00267436771040045,FALSE,FALSE
765,3756,U79253_at,0.00268260302652767,FALSE,FALSE
766,4955,Y07755_at,0.00269010792663911,FALSE,FALSE
767,4885,X98248_rna1_at,0.00269139142848779,FALSE,FALSE
768,6285,U05681_s_at,0.0027634518227034,FALSE,FALSE
769,2379,M94250_at,0.00276936177406597,FALSE,FALSE
770,610,D83243_at,0.00278033346291481,FALSE,FALSE
771,1903,M29536_at,0.00279137048596061,FALSE,FALSE
772,1458,L29376_at,0.0027964777979392,FALSE,FALSE
773,6716,X98534_s_at,0.00279970542045603,FALSE,FALSE
774,508,D59253_at,0.0028004654501958,FALSE,FALSE
775,5940,J02683_s_at,0.00280087219635879,FALSE,FALSE
776,4421,X65644_at,0.00280535547860585,FALSE,FALSE
777,5009,Y10376_at,0.00280657433277891,FALSE,FALSE
778,2256,M81601_at,0.00281615980802498,FALSE,FALSE
779,5708,HG1322-HT5143_s_at,0.00281829439575613,FALSE,FALSE
780,4231,X52151_at,0.00281974862118303,FALSE,FALSE
781,3668,U72621_at,0.00282741385333369,FALSE,FALSE
782,4700,X83441_at,0.00284278319737068,FALSE,FALSE
783,794,HG1112-HT1112_at,0.00284542047333525,FALSE,FALSE
784,5594,U62293_rna1_s_at,0.00286339688102482,FALSE,FALSE
785,1980,M34668_at,0.00286851838087955,FALSE,FALSE
786,3331,U50733_at,0.00287079778123052,FALSE,FALSE
787,5432,U73936_at,0.00287788151163544,FALSE,FALSE
788,5301,L10413_at,0.00288417435656248,FALSE,FALSE
789,670,D86969_at,0.00289785012600954,FALSE,FALSE
790,1318,L13848_at,0.00289808370448866,FALSE,FALSE
791,3930,U90544_at,0.00292739578158442,FALSE,FALSE
792,6156,M10321_s_at,0.00293095910833546,FALSE,FALSE
793,2998,U29171_at,0.00295549626930904,FALSE,FALSE
794,718,D87447_at,0.00296332650899042,FALSE,FALSE
795,4717,X84908_at,0.00297881346804493,FALSE,FALSE
796,1093,J03925_at,0.00298740130769877,FALSE,FALSE
797,608,D83032_at,0.00299577475940403,FALSE,FALSE
798,3376,U52682_at,0.00300521245940929,FALSE,FALSE
799,119,AF000231_at,0.00300798773011265,FALSE,FALSE
800,1095,J04027_at,0.00303584140806051,FALSE,FALSE
801,5337,M24900_at,0.00304080327645768,FALSE,FALSE
802,5882,HG417-HT417_s_at,0.00306579891544953,FALSE,FALSE
803,4004,U97105_at,0.00313015340901176,FALSE,FALSE
804,4634,X79865_at,0.00314384859237757,FALSE,FALSE
805,1334,L14856_at,0.00314434653849754,FALSE,FALSE
806,1891,M28713_at,0.00315871662926756,FALSE,FALSE
807,3489,U60666_at,0.00316093296867126,FALSE,FALSE
808,707,D87434_at,0.00318223961568808,FALSE,FALSE
809,3066,U33447_at,0.0031865015712124,FALSE,FALSE
810,7001,X07730_at,0.00318870409143316,FALSE,FALSE
811,1926,M31166_at,0.00322679981363963,FALSE,FALSE
812,4947,Y00978_at,0.00323889771250587,FALSE,FALSE
813,2511,S78187_at,0.00324632597895623,FALSE,FALSE
814,1121,J04621_at,0.00327626102175851,FALSE,FALSE
815,1694,M12886_at,0.00328156876694179,FALSE,FALSE
816,6289,X54199_s_at,0.00328796161102566,FALSE,FALSE
817,5956,J03077_s_at,0.00329371659135715,FALSE,FALSE
818,1750,M16424_at,0.00329614927402536,FALSE,FALSE
819,2677,U07802_at,0.00330037477995118,FALSE,FALSE
820,4386,X63417_at,0.00335989205041164,FALSE,FALSE
821,335,D28532_at,0.0033599271557973,FALSE,FALSE
822,139,AF006084_at,0.00336328177640078,FALSE,FALSE
823,658,D86956_at,0.00337227616830251,FALSE,FALSE
824,6434,S76473_s_at,0.00337493802839953,FALSE,FALSE
825,1497,L35240_at,0.00339363835273514,FALSE,FALSE
826,3520,U62961_at,0.00341009469833347,FALSE,FALSE
827,2592,U02020_at,0.00344079364234234,FALSE,FALSE
828,3325,U50523_at,0.00344700514711775,FALSE,FALSE
829,3607,U68018_at,0.00344839162089674,FALSE,FALSE
830,6180,M16336_s_at,0.00351154842185238,FALSE,FALSE
831,3275,U47927_at,0.00353515673063411,FALSE,FALSE
832,5798,HG2815-HT2931_s_at,0.00356081757580859,FALSE,FALSE
833,5598,L15326_s_at,0.00356450408143471,FALSE,FALSE
834,4197,X17094_at,0.0035648226664708,FALSE,FALSE
835,5056,Z12173_at,0.00356915918720881,FALSE,FALSE
836,1875,M27281_at,0.00357405205860912,FALSE,FALSE
837,1194,L02932_at,0.0035912833176312,FALSE,FALSE
838,791,HG1102-HT1102_at,0.00359550922530807,FALSE,FALSE
839,2147,M64108_at,0.00360890320389302,FALSE,FALSE
840,573,D79988_at,0.00361107047672091,FALSE,FALSE
841,5976,M21119_s_at,0.0036208755135231,FALSE,FALSE
842,971,HG4073-HT4343_at,0.00362458864092617,FALSE,FALSE
843,2737,U10686_at,0.00364135686570795,FALSE,FALSE
844,479,D50810_at,0.00365878777795727,FALSE,FALSE
845,5723,U19247_rna1_s_at,0.00369091561164679,FALSE,FALSE
846,3229,U44378_at,0.00371017551057602,FALSE,FALSE
847,486,D50914_at,0.00373513788665878,FALSE,FALSE
848,6522,U28488_s_at,0.0037530549965981,FALSE,FALSE
849,4795,X91648_at,0.00375942173870269,FALSE,FALSE
850,5146,Z46973_at,0.00376429868989496,FALSE,FALSE
851,5621,HG4312-HT4582_s_at,0.00380287045949983,FALSE,FALSE
852,510,D61391_at,0.00380545454626976,FALSE,FALSE
853,3441,U58087_at,0.00380879423068817,FALSE,FALSE
854,5631,D38496_s_at,0.00381909294174609,FALSE,FALSE
855,5645,D49372_s_at,0.00382178853829306,FALSE,FALSE
856,6287,X68090_s_at,0.00383074771833211,FALSE,FALSE
857,1823,M22632_at,0.00383263638118144,FALSE,FALSE
858,3333,U50839_at,0.00384269678263039,FALSE,FALSE
859,1997,M37190_at,0.0038675218175755,FALSE,FALSE
860,5778,M90391_s_at,0.00388430408307004,FALSE,FALSE
861,1661,L77886_at,0.00391102333656904,FALSE,FALSE
862,2319,M87339_at,0.00392255777779991,FALSE,FALSE
863,4370,X62048_at,0.00393051051103156,FALSE,FALSE
864,349,D29958_at,0.00394242406444668,FALSE,FALSE
865,3184,U41668_at,0.00394305195330756,FALSE,FALSE
866,2054,M58597_at,0.00394443234637151,FALSE,FALSE
867,4703,X83573_at,0.00396064128462476,FALSE,FALSE
